,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,1
519,06-May-2019 09:30:00,,,,,0.069,0.000,0.081 ,0.000 ,242.430,1.330,0.000,-
520,06-May-2019 09:45:00,,,,,0.051,0.000,0.059 ,0.000 ,242.370,0.960,0.000,-
521,06-May-2019 10:00:00,,,,,0.057,0.000,0.068 ,0.000 ,242.670,1.120,0.000,-
522,06-May-2019 10:15:00,,,,,0.039,0.000,0.048 ,0.000 ,242.990,0.770,0.000,-
523,06-May-2019 10:30:00,,,,,0.039,0.000,0.050 ,0.000 ,243.010,0.830,0.000,-
524,06-May-2019 10:45:00,,,,,0.054,0.000,0.066 ,0.000 ,241.500,1.090,0.000,-
525,06-May-2019 11:00:00,,,,,0.108,0.000,0.113 ,0.000 ,240.630,1.870,0.000,-
526,06-May-2019 11:15:00,,,,,0.076,0.000,0.087 ,0.000 ,240.680,1.440,0.000,-
527,06-May-2019 11:30:00,,,,,0.095,0.000,0.115 ,0.000 ,240.960,1.910,0.000,-
528,06-May-2019 11:45:00,,,,,0.101,0.000,0.121 ,0.000 ,240.470,1.990,0.000,-
529,06-May-2019 12:00:00,,,,,0.097,0.000,0.115 ,0.000 ,241.460,1.900,0.000,-
530,06-May-2019 12:15:00,,,,,0.122,0.000,0.132 ,0.000 ,241.390,2.180,0.000,-
531,06-May-2019 12:30:00,,,,,0.064,0.000,0.074 ,0.000 ,243.000,1.210,0.000,-
532,06-May-2019 12:45:00,,,,,0.089,0.000,0.099 ,0.000 ,243.120,1.630,0.000,-
533,06-May-2019 13:00:00,,,,,0.087,0.000,0.099 ,0.000 ,244.740,1.600,0.000,-
534,06-May-2019 13:15:00,,,,,0.060,0.000,0.069 ,0.000 ,246.290,1.120,0.000,-
535,06-May-2019 13:30:00,,,,,0.062,0.000,0.068 ,0.000 ,246.340,1.090,0.000,-
536,06-May-2019 13:45:00,,,,,0.087,0.000,0.095 ,0.000 ,243.990,1.560,0.000,-
537,06-May-2019 14:00:00,,,,,0.057,0.000,0.067 ,0.000 ,242.580,1.090,0.000,-
538,06-May-2019 14:15:00,,,,,0.218,0.000,0.226 ,0.000 ,241.260,3.780,0.000,-
539,06-May-2019 14:30:00,,,,,0.051,0.000,0.060 ,0.000 ,241.310,0.990,0.000,-
540,06-May-2019 14:45:00,,,,,0.063,0.000,0.072 ,0.000 ,240.080,1.190,0.000,-
541,06-May-2019 15:00:00,,,,,0.052,0.000,0.057 ,0.000 ,240.440,0.940,0.000,-
542,06-May-2019 15:15:00,,,,,0.074,0.000,0.083 ,0.000 ,242.380,1.360,0.000,-
543,06-May-2019 15:30:00,,,,,0.070,0.000,0.077 ,0.000 ,246.120,1.250,0.000,-
544,06-May-2019 15:45:00,,,,,0.009,0.000,0.014 ,0.000 ,246.920,0.210,0.000,-
545,06-May-2019 16:00:00,,,,,0.019,0.000,0.036 ,0.000 ,246.420,0.580,0.000,-
546,06-May-2019 16:15:00,,,,,0.015,0.000,0.030 ,0.000 ,245.730,0.470,0.000,-
547,06-May-2019 16:30:00,,,,,0.005,0.000,0.009 ,0.000 ,245.520,0.150,0.000,-
548,06-May-2019 16:45:00,,,,,0.016,0.000,0.033 ,0.000 ,245.840,0.530,0.000,-
549,06-May-2019 17:00:00,,,,,0.016,0.000,0.030 ,0.000 ,245.320,0.480,0.000,-
550,06-May-2019 17:15:00,,,,,0.003,0.000,0.009 ,0.000 ,244.110,0.150,0.000,-
551,06-May-2019 17:30:00,,,,,0.016,0.000,0.030 ,0.000 ,242.870,0.490,0.000,-
552,06-May-2019 17:45:00,,,,,0.016,0.000,0.032 ,0.000 ,241.810,0.520,0.000,-
553,06-May-2019 18:00:00,,,,,0.003,0.000,0.009 ,0.000 ,243.400,0.140,0.000,-
554,06-May-2019 18:15:00,,,,,0.014,0.000,0.027 ,0.000 ,243.110,0.440,0.000,-
555,06-May-2019 18:30:00,,,,,0.016,0.000,0.033 ,0.000 ,242.350,0.540,0.000,-
556,06-May-2019 18:45:00,,,,,0.018,0.000,0.022 ,0.000 ,242.110,0.360,0.000,-
557,06-May-2019 19:00:00,,,,,0.068,0.000,0.075 ,0.000 ,240.690,1.250,0.000,-
558,06-May-2019 19:15:00,,,,,0.065,0.000,0.071 ,0.000 ,241.470,1.170,0.000,-
559,06-May-2019 19:30:00,,,,,0.069,0.000,0.072 ,0.000 ,240.430,1.180,0.000,-
560,06-May-2019 19:45:00,,,,,0.081,0.000,0.088 ,0.000 ,240.330,1.450,0.000,-
561,06-May-2019 20:00:00,,,,,0.087,0.000,0.093 ,0.000 ,239.700,1.550,0.000,-
562,06-May-2019 20:15:00,,,,,0.077,0.000,0.082 ,0.000 ,242.300,1.340,0.000,-
563,06-May-2019 20:30:00,,,,,0.057,0.000,0.064 ,0.000 ,238.350,1.060,0.000,-
564,06-May-2019 20:45:00,,,,,0.061,0.000,0.068 ,0.000 ,236.930,1.150,0.000,-
565,06-May-2019 21:00:00,,,,,0.060,0.000,0.064 ,0.000 ,235.860,1.090,0.000,-
566,06-May-2019 21:15:00,,,,,0.168,0.000,0.177 ,0.000 ,234.970,3.010,0.000,-
567,06-May-2019 21:30:00,,,,,0.531,0.000,0.540 ,0.000 ,233.130,9.250,0.000,-
568,06-May-2019 21:45:00,,,,,0.546,0.000,0.554 ,0.000 ,232.370,9.510,0.000,-
569,06-May-2019 22:00:00,,,,,0.512,0.000,0.520 ,0.000 ,231.740,8.970,0.000,-
570,06-May-2019 22:15:00,,,,,0.124,0.000,0.146 ,0.000 ,234.980,2.480,0.000,-
571,06-May-2019 22:30:00,,,,,0.082,0.000,0.102 ,0.000 ,235.910,1.730,0.000,-
572,06-May-2019 22:45:00,,,,,0.515,0.000,0.525 ,0.000 ,230.930,9.070,0.000,-
573,06-May-2019 23:00:00,,,,,0.510,0.000,0.519 ,0.000 ,228.700,9.060,0.000,-
574,06-May-2019 23:15:00,,,,,0.509,0.000,0.517 ,0.000 ,227.520,9.070,0.000,-
575,06-May-2019 23:30:00,,,,,0.504,0.000,0.512 ,0.000 ,228.080,8.970,0.000,-
576,06-May-2019 23:45:00,,,,,0.483,0.000,0.490 ,0.000 ,226.870,8.610,0.000,-
577,07-May-2019 00:00:00,,,,,0.492,0.000,0.500 ,0.000 ,227.300,8.770,0.000,-
578,07-May-2019 00:15:00,,,,,0.483,0.000,0.490 ,0.000 ,230.220,8.500,0.000,-
579,07-May-2019 00:30:00,,,,,0.460,0.000,0.468 ,0.000 ,229.760,8.120,0.000,-
580,07-May-2019 00:45:00,,,,,0.466,0.000,0.472 ,0.000 ,228.450,8.250,0.000,-
581,07-May-2019 01:00:00,,,,,0.468,0.000,0.475 ,0.000 ,229.910,8.250,0.000,-
582,07-May-2019 01:15:00,,,,,0.458,0.000,0.465 ,0.000 ,230.690,8.040,0.000,-
583,07-May-2019 01:30:00,,,,,0.463,0.000,0.471 ,0.000 ,232.650,8.070,0.000,-
584,07-May-2019 01:45:00,,,,,0.471,0.000,0.480 ,0.000 ,235.290,8.140,0.000,-
585,07-May-2019 02:00:00,,,,,0.460,0.000,0.468 ,0.000 ,234.350,7.980,0.000,-
586,07-May-2019 02:15:00,,,,,0.464,0.000,0.472 ,0.000 ,233.890,8.060,0.000,-
587,07-May-2019 02:30:00,,,,,0.474,0.000,0.483 ,0.000 ,235.070,8.190,0.000,-
588,07-May-2019 02:45:00,,,,,0.463,0.000,0.472 ,0.000 ,234.940,8.020,0.000,-
589,07-May-2019 03:00:00,,,,,0.470,0.000,0.479 ,0.000 ,236.170,8.090,0.000,-
590,07-May-2019 03:15:00,,,,,0.476,0.000,0.486 ,0.000 ,237.060,8.180,0.000,-
591,07-May-2019 03:30:00,,,,,0.430,0.000,0.440 ,0.000 ,238.370,7.370,0.000,-
592,07-May-2019 03:45:00,,,,,0.038,0.000,0.046 ,0.000 ,243.730,0.760,0.000,-
593,07-May-2019 04:00:00,,,,,0.044,0.000,0.055 ,0.000 ,245.330,0.880,0.000,-
594,07-May-2019 04:15:00,,,,,0.032,0.000,0.036 ,0.000 ,245.690,0.580,0.000,-
595,07-May-2019 04:30:00,,,,,0.041,0.000,0.050 ,0.000 ,244.980,0.800,0.000,-
596,07-May-2019 04:45:00,,,,,0.042,0.000,0.052 ,0.000 ,243.030,0.850,0.000,-
597,07-May-2019 05:00:00,,,,,0.036,0.000,0.041 ,0.000 ,242.460,0.670,0.000,-
598,07-May-2019 05:15:00,,,,,0.066,0.000,0.073 ,0.000 ,245.290,1.190,0.000,-
599,07-May-2019 05:30:00,,,,,0.091,0.000,0.098 ,0.000 ,247.010,1.580,0.000,-
600,07-May-2019 05:45:00,,,,,0.082,0.000,0.086 ,0.000 ,245.030,1.400,0.000,-
601,07-May-2019 06:00:00,,,,,0.085,0.000,0.090 ,0.000 ,246.700,1.450,0.000,-
602,07-May-2019 06:15:00,,,,,0.060,0.000,0.069 ,0.000 ,247.760,1.110,0.000,-
603,07-May-2019 06:30:00,,,,,0.050,0.000,0.060 ,0.000 ,248.210,0.960,0.000,-
604,07-May-2019 06:45:00,,,,,0.041,0.000,0.048 ,0.000 ,248.500,0.770,0.000,-
605,07-May-2019 07:00:00,,,,,0.053,0.000,0.063 ,0.000 ,248.720,1.010,0.000,-
606,07-May-2019 07:15:00,,,,,0.052,0.000,0.061 ,0.000 ,249.060,0.970,0.000,-
607,07-May-2019 07:30:00,,,,,0.083,0.000,0.084 ,0.000 ,248.140,1.350,0.000,-
608,07-May-2019 07:45:00,,,,,0.063,0.000,0.072 ,0.000 ,248.840,1.150,0.000,-
609,07-May-2019 08:00:00,,,,,0.058,0.000,0.075 ,0.000 ,247.720,1.190,0.000,-
610,07-May-2019 08:15:00,,,,,0.062,0.000,0.077 ,0.000 ,245.100,1.250,0.000,-
611,07-May-2019 08:30:00,,,,,0.083,0.000,0.094 ,0.000 ,246.370,1.520,0.000,-
612,07-May-2019 08:45:00,,,,,0.041,0.000,0.047 ,0.000 ,247.110,0.760,0.000,-
613,07-May-2019 09:00:00,,,,,0.040,0.000,0.046 ,0.000 ,245.230,0.730,0.000,-
614,07-May-2019 09:15:00,,,,,0.050,0.000,0.061 ,0.000 ,243.030,1.010,0.000,-
615,07-May-2019 09:30:00,,,,,0.051,0.000,0.062 ,0.000 ,243.160,1.020,0.000,-
616,07-May-2019 09:45:00,,,,,0.033,0.000,0.045 ,0.000 ,244.720,0.710,0.000,-
617,07-May-2019 10:00:00,,,,,0.053,0.000,0.072 ,0.000 ,243.960,1.190,0.000,-
618,07-May-2019 10:15:00,,,,,0.060,0.000,0.086 ,0.000 ,244.500,1.380,0.000,-
619,07-May-2019 10:30:00,,,,,0.044,0.000,0.067 ,0.000 ,243.000,1.110,0.000,-
620,07-May-2019 10:45:00,,,,,0.039,0.000,0.063 ,0.000 ,245.870,1.010,0.000,-
621,07-May-2019 11:00:00,,,,,0.043,0.000,0.066 ,0.000 ,244.620,1.080,0.000,-
622,07-May-2019 11:15:00,,,,,0.056,0.000,0.074 ,0.000 ,243.160,1.210,0.000,-
623,07-May-2019 11:30:00,,,,,0.061,0.000,0.079 ,0.000 ,243.130,1.300,0.000,-
624,07-May-2019 11:45:00,,,,,0.079,0.000,0.093 ,0.000 ,242.380,1.530,0.000,-
625,07-May-2019 12:00:00,,,,,0.079,0.000,0.094 ,0.000 ,242.650,1.540,0.000,-
626,07-May-2019 12:15:00,,,,,0.073,0.000,0.088 ,0.000 ,242.390,1.440,0.000,-
627,07-May-2019 12:30:00,,,,,0.057,0.000,0.068 ,0.000 ,241.980,1.110,0.000,-
628,07-May-2019 12:45:00,,,,,0.059,0.000,0.067 ,0.000 ,241.650,1.110,0.000,-
629,07-May-2019 13:00:00,,,,,0.058,0.000,0.068 ,0.000 ,242.660,1.110,0.000,-
630,07-May-2019 13:15:00,,,,,0.059,0.000,0.069 ,0.000 ,243.680,1.120,0.000,-
631,07-May-2019 13:30:00,,,,,0.059,0.000,0.068 ,0.000 ,243.290,1.120,0.000,-
632,07-May-2019 13:45:00,,,,,0.058,0.000,0.068 ,0.000 ,241.690,1.120,0.000,-
633,07-May-2019 14:00:00,,,,,0.047,0.000,0.059 ,0.000 ,242.200,0.960,0.000,-
634,07-May-2019 14:15:00,,,,,0.018,0.000,0.035 ,0.000 ,242.930,0.570,0.000,-
635,07-May-2019 14:30:00,,,,,0.017,0.000,0.035 ,0.000 ,244.350,0.560,0.000,-
636,07-May-2019 14:45:00,,,,,0.017,0.000,0.034 ,0.000 ,242.460,0.560,0.000,-
637,07-May-2019 15:00:00,,,,,0.014,0.000,0.026 ,0.000 ,241.590,0.440,0.000,-
638,07-May-2019 15:15:00,,,,,0.067,0.000,0.079 ,0.000 ,241.870,1.320,0.000,-
639,07-May-2019 15:30:00,,,,,0.615,0.000,0.625 ,0.000 ,235.170,10.600,0.000,-
640,07-May-2019 15:45:00,,,,,0.268,0.000,0.282 ,0.000 ,238.390,4.770,0.000,-
641,07-May-2019 16:00:00,,,,,0.066,0.000,0.089 ,0.000 ,239.620,1.470,0.000,-
642,07-May-2019 16:15:00,,,,,0.063,0.000,0.084 ,0.000 ,238.760,1.410,0.000,-
643,07-May-2019 16:30:00,,,,,0.062,0.000,0.084 ,0.000 ,238.670,1.390,0.000,-
644,07-May-2019 16:45:00,,,,,0.049,0.000,0.060 ,0.000 ,237.270,1.000,0.000,-
645,07-May-2019 17:00:00,,,,,0.026,0.000,0.046 ,0.000 ,237.510,0.780,0.000,-
646,07-May-2019 17:15:00,,,,,0.026,0.000,0.047 ,0.000 ,237.490,0.770,0.000,-
647,07-May-2019 17:30:00,,,,,0.026,0.000,0.045 ,0.000 ,239.110,0.740,0.000,-
648,07-May-2019 17:45:00,,,,,0.026,0.000,0.043 ,0.000 ,241.070,0.720,0.000,-
649,07-May-2019 18:00:00,,,,,0.025,0.000,0.044 ,0.000 ,241.420,0.730,0.000,-
650,07-May-2019 18:15:00,,,,,0.025,0.000,0.046 ,0.000 ,240.900,0.740,0.000,-
651,07-May-2019 18:30:00,,,,,0.025,0.000,0.045 ,0.000 ,243.680,0.740,0.000,-
652,07-May-2019 18:45:00,,,,,0.025,0.000,0.044 ,0.000 ,242.150,0.720,0.000,-
653,07-May-2019 19:00:00,,,,,0.013,0.000,0.025 ,0.000 ,241.470,0.400,0.000,-
654,07-May-2019 19:15:00,,,,,0.018,0.000,0.032 ,0.000 ,241.910,0.530,0.000,-
655,07-May-2019 19:30:00,,,,,0.025,0.000,0.044 ,0.000 ,241.410,0.720,0.000,-
656,07-May-2019 19:45:00,,,,,0.012,0.000,0.023 ,0.000 ,241.530,0.380,0.000,-
657,07-May-2019 20:00:00,,,,,0.017,0.000,0.031 ,0.000 ,241.020,0.500,0.000,-
658,07-May-2019 20:15:00,,,,,0.025,0.000,0.044 ,0.000 ,242.110,0.720,0.000,-
659,07-May-2019 20:30:00,,,,,0.009,0.000,0.018 ,0.000 ,240.610,0.290,0.000,-
660,07-May-2019 20:45:00,,,,,0.018,0.000,0.032 ,0.000 ,241.700,0.520,0.000,-
661,07-May-2019 21:00:00,,,,,0.025,0.000,0.043 ,0.000 ,237.500,0.710,0.000,-
662,07-May-2019 21:15:00,,,,,0.007,0.000,0.012 ,0.000 ,235.670,0.210,0.000,-
663,07-May-2019 21:30:00,,,,,0.044,0.000,0.059 ,0.000 ,235.100,0.980,0.000,-
664,07-May-2019 21:45:00,,,,,0.278,0.000,0.288 ,0.000 ,231.820,5.000,0.000,-
665,07-May-2019 22:00:00,,,,,0.548,0.000,0.557 ,0.000 ,230.280,9.650,0.000,-
666,07-May-2019 22:15:00,,,,,0.530,0.000,0.539 ,0.000 ,227.350,9.460,0.000,-
667,07-May-2019 22:30:00,,,,,0.520,0.000,0.528 ,0.000 ,227.920,9.250,0.000,-
668,07-May-2019 22:45:00,,,,,0.439,0.000,0.448 ,0.000 ,227.550,7.870,0.000,-
669,07-May-2019 23:00:00,,,,,0.040,0.000,0.056 ,0.000 ,230.930,0.960,0.000,-
670,07-May-2019 23:15:00,,,,,0.039,0.000,0.056 ,0.000 ,228.860,0.960,0.000,-
671,07-May-2019 23:30:00,,,,,0.040,0.000,0.056 ,0.000 ,230.410,0.960,0.000,-
672,07-May-2019 23:45:00,,,,,0.034,0.000,0.048 ,0.000 ,225.590,0.850,0.000,-
673,08-May-2019 00:00:00,,,,,0.034,0.000,0.047 ,0.000 ,227.640,0.820,0.000,-
674,08-May-2019 00:15:00,,,,,0.039,0.000,0.057 ,0.000 ,228.950,0.980,0.000,-
675,08-May-2019 00:30:00,,,,,0.053,0.000,0.057 ,0.000 ,229.420,1.000,0.000,-
676,08-May-2019 00:45:00,,,,,0.049,0.000,0.051 ,0.000 ,230.930,0.870,0.000,-
677,08-May-2019 01:00:00,,,,,0.040,0.000,0.057 ,0.000 ,233.680,0.970,0.000,-
678,08-May-2019 01:15:00,,,,,0.043,0.000,0.061 ,0.000 ,235.190,1.030,0.000,-
679,08-May-2019 01:30:00,,,,,0.041,0.000,0.060 ,0.000 ,235.860,1.000,0.000,-
680,08-May-2019 01:45:00,,,,,0.041,0.000,0.059 ,0.000 ,237.830,0.980,0.000,-
681,08-May-2019 02:00:00,,,,,0.041,0.000,0.058 ,0.000 ,236.130,0.970,0.000,-
682,08-May-2019 02:15:00,,,,,0.024,0.000,0.032 ,0.000 ,236.860,0.550,0.000,-
683,08-May-2019 02:30:00,,,,,0.030,0.000,0.041 ,0.000 ,237.660,0.690,0.000,-
684,08-May-2019 02:45:00,,,,,0.032,0.000,0.044 ,0.000 ,238.400,0.720,0.000,-
685,08-May-2019 03:00:00,,,,,0.028,0.000,0.039 ,0.000 ,238.350,0.640,0.000,-
686,08-May-2019 03:15:00,,,,,0.026,0.000,0.034 ,0.000 ,238.920,0.570,0.000,-
687,08-May-2019 03:30:00,,,,,0.032,0.000,0.044 ,0.000 ,239.850,0.740,0.000,-
688,08-May-2019 03:45:00,,,,,0.027,0.000,0.036 ,0.000 ,243.360,0.580,0.000,-
689,08-May-2019 04:00:00,,,,,0.028,0.000,0.038 ,0.000 ,245.730,0.610,0.000,-
690,08-May-2019 04:15:00,,,,,0.033,0.000,0.045 ,0.000 ,246.740,0.720,0.000,-
691,08-May-2019 04:30:00,,,,,0.022,0.000,0.027 ,0.000 ,245.090,0.440,0.000,-
692,08-May-2019 04:45:00,,,,,0.039,0.000,0.052 ,0.000 ,245.260,0.840,0.000,-
693,08-May-2019 05:00:00,,,,,0.065,0.000,0.074 ,0.000 ,245.280,1.190,0.000,-
694,08-May-2019 05:15:00,,,,,0.057,0.000,0.061 ,0.000 ,246.200,0.980,0.000,-
695,08-May-2019 05:30:00,,,,,0.047,0.000,0.059 ,0.000 ,244.350,0.960,0.000,-
696,08-May-2019 05:45:00,,,,,0.010,0.000,0.022 ,0.000 ,247.000,0.360,0.000,-
697,08-May-2019 06:00:00,,,,,0.010,0.000,0.021 ,0.000 ,249.200,0.320,0.000,-
698,08-May-2019 06:15:00,,,,,0.015,0.000,0.032 ,0.000 ,251.320,0.510,0.000,-
699,08-May-2019 06:30:00,,,,,0.004,0.000,0.010 ,0.000 ,249.310,0.140,0.000,-
700,08-May-2019 06:45:00,,,,,0.015,0.000,0.031 ,0.000 ,251.310,0.490,0.000,-
701,08-May-2019 07:00:00,,,,,0.010,0.000,0.021 ,0.000 ,251.420,0.330,0.000,-
702,08-May-2019 07:15:00,,,,,0.009,0.000,0.018 ,0.000 ,251.050,0.290,0.000,-
703,08-May-2019 07:30:00,,,,,0.016,0.000,0.032 ,0.000 ,250.110,0.500,0.000,-
704,08-May-2019 07:45:00,,,,,0.002,0.000,0.007 ,0.000 ,249.090,0.110,0.000,-
705,08-May-2019 08:00:00,,,,,0.016,0.000,0.031 ,0.000 ,246.470,0.490,0.000,-
706,08-May-2019 08:15:00,,,,,0.008,0.000,0.017 ,0.000 ,247.070,0.280,0.000,-
707,08-May-2019 08:30:00,,,,,0.010,0.000,0.020 ,0.000 ,244.750,0.320,0.000,-
708,08-May-2019 08:45:00,,,,,0.014,0.000,0.028 ,0.000 ,245.710,0.450,0.000,-
709,08-May-2019 09:00:00,,,,,0.003,0.000,0.009 ,0.000 ,245.890,0.130,0.000,-
710,08-May-2019 09:15:00,,,,,0.017,0.000,0.031 ,0.000 ,245.970,0.500,0.000,-
711,08-May-2019 09:30:00,,,,,0.006,0.000,0.014 ,0.000 ,243.170,0.230,0.000,-
712,08-May-2019 09:45:00,,,,,0.011,0.000,0.023 ,0.000 ,243.210,0.360,0.000,-
713,08-May-2019 10:00:00,,,,,0.012,0.000,0.024 ,0.000 ,243.550,0.390,0.000,-
714,08-May-2019 10:15:00,,,,,0.006,0.000,0.012 ,0.000 ,243.880,0.200,0.000,-
715,08-May-2019 10:30:00,,,,,0.016,0.000,0.031 ,0.000 ,243.880,0.510,0.000,-
716,08-May-2019 10:45:00,,,,,0.004,0.000,0.010 ,0.000 ,244.550,0.150,0.000,-
717,08-May-2019 11:00:00,,,,,0.014,0.000,0.027 ,0.000 ,243.630,0.440,0.000,-
718,08-May-2019 11:15:00,,,,,0.009,0.000,0.020 ,0.000 ,243.980,0.310,0.000,-
719,08-May-2019 11:30:00,,,,,0.008,0.000,0.017 ,0.000 ,243.040,0.280,0.000,-
720,08-May-2019 11:45:00,,,,,0.015,0.000,0.028 ,0.000 ,241.820,0.470,0.000,-
721,08-May-2019 12:00:00,,,,,0.003,0.000,0.009 ,0.000 ,242.570,0.130,0.000,-
722,08-May-2019 12:15:00,,,,,0.016,0.000,0.031 ,0.000 ,241.630,0.520,0.000,-
723,08-May-2019 12:30:00,,,,,0.006,0.000,0.014 ,0.000 ,241.080,0.210,0.000,-
724,08-May-2019 12:45:00,,,,,0.012,0.000,0.023 ,0.000 ,240.380,0.380,0.000,-
725,08-May-2019 13:00:00,,,,,0.011,0.000,0.023 ,0.000 ,239.790,0.370,0.000,-
726,08-May-2019 13:15:00,,,,,0.007,0.000,0.015 ,0.000 ,242.220,0.240,0.000,-
727,08-May-2019 13:30:00,,,,,0.016,0.000,0.031 ,0.000 ,240.800,0.520,0.000,-
728,08-May-2019 13:45:00,,,,,0.003,0.000,0.007 ,0.000 ,238.540,0.110,0.000,-
729,08-May-2019 14:00:00,,,,,0.015,0.000,0.031 ,0.000 ,243.100,0.510,0.000,-
730,08-May-2019 14:15:00,,,,,0.007,0.000,0.016 ,0.000 ,239.600,0.250,0.000,-
731,08-May-2019 14:30:00,,,,,0.011,0.000,0.022 ,0.000 ,238.560,0.360,0.000,-
732,08-May-2019 14:45:00,,,,,0.012,0.000,0.023 ,0.000 ,238.070,0.400,0.000,-
733,08-May-2019 15:00:00,,,,,0.006,0.000,0.013 ,0.000 ,235.900,0.210,0.000,-
734,08-May-2019 15:15:00,,,,,0.331,0.000,0.343 ,0.000 ,232.800,5.900,0.000,-
735,08-May-2019 15:30:00,,,,,0.581,0.000,0.589 ,0.000 ,229.490,10.250,0.000,-
736,08-May-2019 15:45:00,,,,,0.601,0.000,0.610 ,0.000 ,227.680,10.680,0.000,-
737,08-May-2019 16:00:00,,,,,0.205,0.000,0.211 ,0.000 ,232.180,3.700,0.000,-
738,08-May-2019 16:15:00,,,,,0.053,0.000,0.064 ,0.000 ,235.790,1.080,0.000,-
739,08-May-2019 16:30:00,,,,,0.051,0.000,0.066 ,0.000 ,236.020,1.110,0.000,-
740,08-May-2019 16:45:00,,,,,0.039,0.000,0.048 ,0.000 ,237.520,0.790,0.000,-
741,08-May-2019 17:00:00,,,,,0.017,0.000,0.033 ,0.000 ,237.040,0.550,0.000,-
742,08-May-2019 17:15:00,,,,,0.017,0.000,0.032 ,0.000 ,237.470,0.540,0.000,-
743,08-May-2019 17:30:00,,,,,0.016,0.000,0.032 ,0.000 ,238.670,0.530,0.000,-
744,08-May-2019 17:45:00,,,,,0.015,0.000,0.029 ,0.000 ,240.590,0.470,0.000,-
745,08-May-2019 18:00:00,,,,,0.012,0.000,0.025 ,0.000 ,241.290,0.410,0.000,-
746,08-May-2019 18:15:00,,,,,0.016,0.000,0.032 ,0.000 ,240.000,0.530,0.000,-
747,08-May-2019 18:30:00,,,,,0.038,0.000,0.043 ,0.000 ,242.340,0.700,0.000,-
748,08-May-2019 18:45:00,,,,,0.031,0.000,0.033 ,0.000 ,242.490,0.550,0.000,-
749,08-May-2019 19:00:00,,,,,0.029,0.000,0.052 ,0.000 ,239.840,0.850,0.000,-
750,08-May-2019 19:15:00,,,,,0.028,0.000,0.047 ,0.000 ,238.770,0.790,0.000,-
751,08-May-2019 19:30:00,,,,,0.026,0.000,0.046 ,0.000 ,238.830,0.760,0.000,-
752,08-May-2019 19:45:00,,,,,0.010,0.000,0.020 ,0.000 ,239.120,0.330,0.000,-
753,08-May-2019 20:00:00,,,,,0.009,0.000,0.017 ,0.000 ,241.680,0.290,0.000,-
754,08-May-2019 20:15:00,,,,,0.017,0.000,0.032 ,0.000 ,239.410,0.520,0.000,-
755,08-May-2019 20:30:00,,,,,0.010,0.000,0.022 ,0.000 ,238.920,0.350,0.000,-
756,08-May-2019 20:45:00,,,,,0.007,0.000,0.014 ,0.000 ,236.630,0.240,0.000,-
757,08-May-2019 21:00:00,,,,,0.017,0.000,0.032 ,0.000 ,235.900,0.530,0.000,-
758,08-May-2019 21:15:00,,,,,0.019,0.000,0.030 ,0.000 ,237.350,0.510,0.000,-
759,08-May-2019 21:30:00,,,,,0.334,0.000,0.343 ,0.000 ,232.340,5.930,0.000,-
760,08-May-2019 21:45:00,,,,,0.553,0.000,0.562 ,0.000 ,230.250,9.740,0.000,-
761,08-May-2019 22:00:00,,,,,0.519,0.000,0.528 ,0.000 ,228.990,9.200,0.000,-
762,08-May-2019 22:15:00,,,,,0.498,0.000,0.506 ,0.000 ,226.490,8.920,0.000,-
763,08-May-2019 22:30:00,,,,,0.114,0.000,0.129 ,0.000 ,231.650,2.240,0.000,-
764,08-May-2019 22:45:00,,,,,0.031,0.000,0.043 ,0.000 ,232.980,0.740,0.000,-
765,08-May-2019 23:00:00,,,,,0.030,0.000,0.040 ,0.000 ,228.890,0.700,0.000,-
766,08-May-2019 23:15:00,,,,,0.034,0.000,0.046 ,0.000 ,227.830,0.790,0.000,-
767,08-May-2019 23:30:00,,,,,0.415,0.000,0.422 ,0.000 ,226.530,7.440,0.000,-
768,08-May-2019 23:45:00,,,,,0.474,0.000,0.481 ,0.000 ,228.130,8.420,0.000,-
769,09-May-2019 00:00:00,,,,,0.094,0.000,0.106 ,0.000 ,232.000,1.840,0.000,-
770,09-May-2019 00:15:00,,,,,0.029,0.000,0.042 ,0.000 ,229.640,0.720,0.000,-
771,09-May-2019 00:30:00,,,,,0.029,0.000,0.042 ,0.000 ,231.740,0.720,0.000,-
772,09-May-2019 00:45:00,,,,,0.030,0.000,0.042 ,0.000 ,229.940,0.730,0.000,-
773,09-May-2019 01:00:00,,,,,0.029,0.000,0.043 ,0.000 ,232.680,0.730,0.000,-
774,09-May-2019 01:15:00,,,,,0.030,0.000,0.042 ,0.000 ,234.040,0.720,0.000,-
775,09-May-2019 01:30:00,,,,,0.029,0.000,0.043 ,0.000 ,233.550,0.720,0.000,-
776,09-May-2019 01:45:00,,,,,0.030,0.000,0.042 ,0.000 ,234.680,0.720,0.000,-
777,09-May-2019 02:00:00,,,,,0.030,0.000,0.043 ,0.000 ,236.020,0.720,0.000,-
778,09-May-2019 02:15:00,,,,,0.046,0.000,0.052 ,0.000 ,235.230,0.880,0.000,-
779,09-May-2019 02:30:00,,,,,0.048,0.000,0.050 ,0.000 ,233.000,0.850,0.000,-
