,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,3
519,06-May-2019 09:30:00,,,,,0.064,0.000,0.073 ,0.000 ,246.980,1.180,0.000,-
520,06-May-2019 09:45:00,,,,,0.054,0.000,0.059 ,0.000 ,245.270,0.950,0.000,-
521,06-May-2019 10:00:00,,,,,0.034,0.000,0.042 ,0.000 ,244.990,0.680,0.000,-
522,06-May-2019 10:15:00,,,,,0.042,0.000,0.053 ,0.000 ,246.530,0.860,0.000,-
523,06-May-2019 10:30:00,,,,,0.038,0.000,0.050 ,0.000 ,245.430,0.800,0.000,-
524,06-May-2019 10:45:00,,,,,0.030,0.000,0.035 ,0.000 ,245.110,0.580,0.000,-
525,06-May-2019 11:00:00,,,,,0.034,0.000,0.037 ,0.000 ,243.550,0.600,0.000,-
526,06-May-2019 11:15:00,,,,,0.062,0.000,0.069 ,0.000 ,243.810,1.120,0.000,-
527,06-May-2019 11:30:00,,,,,0.095,0.000,0.104 ,0.000 ,244.480,1.690,0.000,-
528,06-May-2019 11:45:00,,,,,0.149,0.000,0.156 ,0.000 ,244.980,2.550,0.000,-
529,06-May-2019 12:00:00,,,,,0.597,0.000,0.598 ,0.000 ,244.900,9.740,0.000,-
530,06-May-2019 12:15:00,,,,,0.407,0.000,0.408 ,0.000 ,245.200,6.650,0.000,-
531,06-May-2019 12:30:00,,,,,0.632,0.000,0.632 ,0.000 ,245.640,10.270,0.000,-
532,06-May-2019 12:45:00,,,,,0.656,0.000,0.658 ,0.000 ,247.320,10.620,0.000,-
533,06-May-2019 13:00:00,,,,,0.358,0.000,0.366 ,0.000 ,250.670,5.840,0.000,-
534,06-May-2019 13:15:00,,,,,0.074,0.000,0.088 ,0.000 ,250.820,1.390,0.000,-
535,06-May-2019 13:30:00,,,,,0.041,0.000,0.045 ,0.000 ,249.840,0.720,0.000,-
536,06-May-2019 13:45:00,,,,,0.049,0.000,0.052 ,0.000 ,249.160,0.820,0.000,-
537,06-May-2019 14:00:00,,,,,0.077,0.000,0.078 ,0.000 ,246.790,1.260,0.000,-
538,06-May-2019 14:15:00,,,,,0.091,0.000,0.095 ,0.000 ,247.420,1.520,0.000,-
539,06-May-2019 14:30:00,,,,,0.054,0.000,0.064 ,0.000 ,246.040,1.040,0.000,-
540,06-May-2019 14:45:00,,,,,0.082,0.000,0.089 ,0.000 ,244.560,1.440,0.000,-
541,06-May-2019 15:00:00,,,,,0.046,0.000,0.054 ,0.000 ,244.570,0.870,0.000,-
542,06-May-2019 15:15:00,,,,,0.047,0.000,0.053 ,0.000 ,247.880,0.850,0.000,-
543,06-May-2019 15:30:00,,,,,0.057,0.000,0.062 ,0.000 ,247.720,1.000,0.000,-
544,06-May-2019 15:45:00,,,,,0.041,0.000,0.048 ,0.000 ,248.020,0.770,0.000,-
545,06-May-2019 16:00:00,,,,,0.041,0.000,0.048 ,0.000 ,248.230,0.770,0.000,-
546,06-May-2019 16:15:00,,,,,0.041,0.000,0.048 ,0.000 ,246.170,0.760,0.000,-
547,06-May-2019 16:30:00,,,,,0.038,0.000,0.043 ,0.000 ,246.500,0.690,0.000,-
548,06-May-2019 16:45:00,,,,,0.040,0.000,0.041 ,0.000 ,247.170,0.670,0.000,-
549,06-May-2019 17:00:00,,,,,0.074,0.000,0.085 ,0.000 ,245.630,1.360,0.000,-
550,06-May-2019 17:15:00,,,,,0.077,0.000,0.089 ,0.000 ,246.320,1.450,0.000,-
551,06-May-2019 17:30:00,,,,,0.078,0.000,0.090 ,0.000 ,246.960,1.440,0.000,-
552,06-May-2019 17:45:00,,,,,0.058,0.000,0.062 ,0.000 ,250.150,1.000,0.000,-
553,06-May-2019 18:00:00,,,,,0.043,0.000,0.046 ,0.000 ,247.630,0.730,0.000,-
554,06-May-2019 18:15:00,,,,,0.061,0.000,0.072 ,0.000 ,247.940,1.160,0.000,-
555,06-May-2019 18:30:00,,,,,0.078,0.000,0.091 ,0.000 ,249.300,1.440,0.000,-
556,06-May-2019 18:45:00,,,,,0.055,0.000,0.071 ,0.000 ,249.270,1.140,0.000,-
557,06-May-2019 19:00:00,,,,,0.074,0.000,0.086 ,0.000 ,249.090,1.370,0.000,-
558,06-May-2019 19:15:00,,,,,0.065,0.000,0.075 ,0.000 ,249.540,1.200,0.000,-
559,06-May-2019 19:30:00,,,,,0.051,0.000,0.054 ,0.000 ,248.010,0.860,0.000,-
560,06-May-2019 19:45:00,,,,,0.054,0.000,0.056 ,0.000 ,246.410,0.900,0.000,-
561,06-May-2019 20:00:00,,,,,0.065,0.000,0.077 ,0.000 ,246.630,1.240,0.000,-
562,06-May-2019 20:15:00,,,,,0.059,0.000,0.075 ,0.000 ,246.730,1.210,0.000,-
563,06-May-2019 20:30:00,,,,,0.050,0.000,0.060 ,0.000 ,247.570,0.960,0.000,-
564,06-May-2019 20:45:00,,,,,0.041,0.000,0.046 ,0.000 ,247.240,0.750,0.000,-
565,06-May-2019 21:00:00,,,,,0.105,0.000,0.112 ,0.000 ,246.930,1.810,0.000,-
566,06-May-2019 21:15:00,,,,,0.112,0.000,0.119 ,0.000 ,247.610,1.910,0.000,-
567,06-May-2019 21:30:00,,,,,0.104,0.000,0.111 ,0.000 ,247.570,1.790,0.000,-
568,06-May-2019 21:45:00,,,,,0.100,0.000,0.108 ,0.000 ,247.440,1.730,0.000,-
569,06-May-2019 22:00:00,,,,,0.097,0.000,0.104 ,0.000 ,247.840,1.670,0.000,-
570,06-May-2019 22:15:00,,,,,0.083,0.000,0.090 ,0.000 ,246.250,1.460,0.000,-
571,06-May-2019 22:30:00,,,,,0.103,0.000,0.110 ,0.000 ,243.630,1.800,0.000,-
572,06-May-2019 22:45:00,,,,,0.112,0.000,0.118 ,0.000 ,241.800,1.940,0.000,-
573,06-May-2019 23:00:00,,,,,0.114,0.000,0.122 ,0.000 ,241.470,2.000,0.000,-
574,06-May-2019 23:15:00,,,,,0.126,0.000,0.132 ,0.000 ,242.970,2.180,0.000,-
575,06-May-2019 23:30:00,,,,,0.132,0.000,0.139 ,0.000 ,243.870,2.260,0.000,-
576,06-May-2019 23:45:00,,,,,0.133,0.000,0.139 ,0.000 ,244.590,2.260,0.000,-
577,07-May-2019 00:00:00,,,,,0.133,0.000,0.140 ,0.000 ,245.560,2.280,0.000,-
578,07-May-2019 00:15:00,,,,,0.142,0.000,0.144 ,0.000 ,245.650,2.330,0.000,-
579,07-May-2019 00:30:00,,,,,0.145,0.000,0.146 ,0.000 ,245.750,2.370,0.000,-
580,07-May-2019 00:45:00,,,,,0.119,0.000,0.121 ,0.000 ,246.290,1.960,0.000,-
581,07-May-2019 01:00:00,,,,,0.126,0.000,0.130 ,0.000 ,246.510,2.100,0.000,-
582,07-May-2019 01:15:00,,,,,0.125,0.000,0.129 ,0.000 ,246.670,2.080,0.000,-
583,07-May-2019 01:30:00,,,,,0.124,0.000,0.128 ,0.000 ,246.840,2.070,0.000,-
584,07-May-2019 01:45:00,,,,,0.125,0.000,0.129 ,0.000 ,248.450,2.060,0.000,-
585,07-May-2019 02:00:00,,,,,0.126,0.000,0.129 ,0.000 ,249.300,2.060,0.000,-
586,07-May-2019 02:15:00,,,,,0.125,0.000,0.130 ,0.000 ,249.940,2.060,0.000,-
587,07-May-2019 02:30:00,,,,,0.126,0.000,0.130 ,0.000 ,251.070,2.060,0.000,-
588,07-May-2019 02:45:00,,,,,0.127,0.000,0.130 ,0.000 ,251.670,2.060,0.000,-
589,07-May-2019 03:00:00,,,,,0.127,0.000,0.130 ,0.000 ,252.360,2.060,0.000,-
590,07-May-2019 03:15:00,,,,,0.130,0.000,0.135 ,0.000 ,252.700,2.120,0.000,-
591,07-May-2019 03:30:00,,,,,0.137,0.000,0.145 ,0.000 ,252.880,2.270,0.000,-
592,07-May-2019 03:45:00,,,,,0.115,0.000,0.123 ,0.000 ,253.520,1.930,0.000,-
593,07-May-2019 04:00:00,,,,,0.084,0.000,0.093 ,0.000 ,254.870,1.460,0.000,-
594,07-May-2019 04:15:00,,,,,0.085,0.000,0.093 ,0.000 ,255.030,1.450,0.000,-
595,07-May-2019 04:30:00,,,,,0.084,0.000,0.093 ,0.000 ,254.980,1.450,0.000,-
596,07-May-2019 04:45:00,,,,,0.084,0.000,0.092 ,0.000 ,255.330,1.440,0.000,-
597,07-May-2019 05:00:00,,,,,0.065,0.000,0.066 ,0.000 ,255.360,1.010,0.000,-
598,07-May-2019 05:15:00,,,,,0.064,0.000,0.064 ,0.000 ,256.250,1.000,0.000,-
599,07-May-2019 05:30:00,,,,,0.072,0.000,0.076 ,0.000 ,256.250,1.170,0.000,-
600,07-May-2019 05:45:00,,,,,0.058,0.000,0.063 ,0.000 ,256.350,0.990,0.000,-
601,07-May-2019 06:00:00,,,,,0.049,0.000,0.056 ,0.000 ,255.620,0.860,0.000,-
602,07-May-2019 06:15:00,,,,,0.050,0.000,0.056 ,0.000 ,256.620,0.860,0.000,-
603,07-May-2019 06:30:00,,,,,0.049,0.000,0.055 ,0.000 ,255.530,0.860,0.000,-
604,07-May-2019 06:45:00,,,,,0.049,0.000,0.055 ,0.000 ,254.020,0.860,0.000,-
605,07-May-2019 07:00:00,,,,,0.037,0.000,0.039 ,0.000 ,254.430,0.600,0.000,-
606,07-May-2019 07:15:00,,,,,0.038,0.000,0.038 ,0.000 ,255.030,0.600,0.000,-
607,07-May-2019 07:30:00,,,,,0.083,0.000,0.092 ,0.000 ,254.870,1.430,0.000,-
608,07-May-2019 07:45:00,,,,,0.125,0.000,0.137 ,0.000 ,254.450,2.160,0.000,-
609,07-May-2019 08:00:00,,,,,0.104,0.000,0.115 ,0.000 ,253.490,1.800,0.000,-
610,07-May-2019 08:15:00,,,,,0.089,0.000,0.103 ,0.000 ,253.490,1.610,0.000,-
611,07-May-2019 08:30:00,,,,,0.078,0.000,0.083 ,0.000 ,252.350,1.310,0.000,-
612,07-May-2019 08:45:00,,,,,0.081,0.000,0.086 ,0.000 ,251.380,1.360,0.000,-
613,07-May-2019 09:00:00,,,,,0.081,0.000,0.085 ,0.000 ,252.010,1.340,0.000,-
614,07-May-2019 09:15:00,,,,,0.055,0.000,0.068 ,0.000 ,248.450,1.100,0.000,-
615,07-May-2019 09:30:00,,,,,0.114,0.000,0.126 ,0.000 ,246.620,2.030,0.000,-
616,07-May-2019 09:45:00,,,,,0.060,0.000,0.069 ,0.000 ,247.010,1.100,0.000,-
617,07-May-2019 10:00:00,,,,,0.059,0.000,0.064 ,0.000 ,245.880,1.030,0.000,-
618,07-May-2019 10:15:00,,,,,0.055,0.000,0.060 ,0.000 ,246.070,0.980,0.000,-
619,07-May-2019 10:30:00,,,,,0.101,0.000,0.117 ,0.000 ,246.470,1.880,0.000,-
620,07-May-2019 10:45:00,,,,,0.067,0.000,0.079 ,0.000 ,246.450,1.290,0.000,-
621,07-May-2019 11:00:00,,,,,0.050,0.000,0.055 ,0.000 ,246.860,0.880,0.000,-
622,07-May-2019 11:15:00,,,,,0.072,0.000,0.084 ,0.000 ,246.610,1.350,0.000,-
623,07-May-2019 11:30:00,,,,,0.080,0.000,0.093 ,0.000 ,246.060,1.500,0.000,-
624,07-May-2019 11:45:00,,,,,0.082,0.000,0.090 ,0.000 ,245.950,1.470,0.000,-
625,07-May-2019 12:00:00,,,,,0.570,0.000,0.571 ,0.000 ,246.880,9.240,0.000,-
626,07-May-2019 12:15:00,,,,,0.361,0.000,0.365 ,0.000 ,247.690,5.850,0.000,-
627,07-May-2019 12:30:00,,,,,0.057,0.000,0.070 ,0.000 ,248.230,1.130,0.000,-
628,07-May-2019 12:45:00,,,,,0.058,0.000,0.068 ,0.000 ,244.980,1.110,0.000,-
629,07-May-2019 13:00:00,,,,,0.044,0.000,0.057 ,0.000 ,247.150,0.900,0.000,-
630,07-May-2019 13:15:00,,,,,0.045,0.000,0.056 ,0.000 ,250.040,0.890,0.000,-
631,07-May-2019 13:30:00,,,,,0.045,0.000,0.056 ,0.000 ,250.080,0.890,0.000,-
632,07-May-2019 13:45:00,,,,,0.045,0.000,0.055 ,0.000 ,248.210,0.890,0.000,-
633,07-May-2019 14:00:00,,,,,0.055,0.000,0.066 ,0.000 ,247.300,1.050,0.000,-
634,07-May-2019 14:15:00,,,,,0.115,0.000,0.124 ,0.000 ,248.220,1.990,0.000,-
635,07-May-2019 14:30:00,,,,,0.095,0.000,0.106 ,0.000 ,248.530,1.700,0.000,-
636,07-May-2019 14:45:00,,,,,0.037,0.000,0.052 ,0.000 ,247.860,0.830,0.000,-
637,07-May-2019 15:00:00,,,,,0.044,0.000,0.059 ,0.000 ,247.050,0.950,0.000,-
638,07-May-2019 15:15:00,,,,,0.046,0.000,0.060 ,0.000 ,246.560,0.960,0.000,-
639,07-May-2019 15:30:00,,,,,0.053,0.000,0.064 ,0.000 ,246.040,1.040,0.000,-
640,07-May-2019 15:45:00,,,,,0.066,0.000,0.079 ,0.000 ,246.850,1.270,0.000,-
641,07-May-2019 16:00:00,,,,,0.054,0.000,0.066 ,0.000 ,247.390,1.060,0.000,-
642,07-May-2019 16:15:00,,,,,0.055,0.000,0.067 ,0.000 ,246.000,1.080,0.000,-
643,07-May-2019 16:30:00,,,,,0.059,0.000,0.071 ,0.000 ,244.000,1.160,0.000,-
644,07-May-2019 16:45:00,,,,,0.067,0.000,0.077 ,0.000 ,243.300,1.260,0.000,-
645,07-May-2019 17:00:00,,,,,0.077,0.000,0.086 ,0.000 ,245.590,1.400,0.000,-
646,07-May-2019 17:15:00,,,,,0.060,0.000,0.073 ,0.000 ,245.310,1.190,0.000,-
647,07-May-2019 17:30:00,,,,,0.046,0.000,0.063 ,0.000 ,246.730,1.000,0.000,-
648,07-May-2019 17:45:00,,,,,0.054,0.000,0.068 ,0.000 ,247.120,1.100,0.000,-
649,07-May-2019 18:00:00,,,,,0.064,0.000,0.079 ,0.000 ,246.610,1.270,0.000,-
650,07-May-2019 18:15:00,,,,,0.067,0.000,0.081 ,0.000 ,247.350,1.310,0.000,-
651,07-May-2019 18:30:00,,,,,0.071,0.000,0.085 ,0.000 ,248.300,1.370,0.000,-
652,07-May-2019 18:45:00,,,,,0.072,0.000,0.085 ,0.000 ,247.410,1.370,0.000,-
653,07-May-2019 19:00:00,,,,,0.052,0.000,0.054 ,0.000 ,247.940,0.870,0.000,-
654,07-May-2019 19:15:00,,,,,0.064,0.000,0.066 ,0.000 ,248.410,1.050,0.000,-
655,07-May-2019 19:30:00,,,,,0.085,0.000,0.097 ,0.000 ,246.340,1.560,0.000,-
656,07-May-2019 19:45:00,,,,,0.081,0.000,0.093 ,0.000 ,246.620,1.510,0.000,-
657,07-May-2019 20:00:00,,,,,0.069,0.000,0.081 ,0.000 ,247.150,1.310,0.000,-
658,07-May-2019 20:15:00,,,,,0.069,0.000,0.081 ,0.000 ,246.520,1.300,0.000,-
659,07-May-2019 20:30:00,,,,,0.052,0.000,0.055 ,0.000 ,245.900,0.880,0.000,-
660,07-May-2019 20:45:00,,,,,0.084,0.000,0.095 ,0.000 ,246.700,1.540,0.000,-
661,07-May-2019 21:00:00,,,,,0.087,0.000,0.100 ,0.000 ,246.940,1.610,0.000,-
662,07-May-2019 21:15:00,,,,,0.169,0.000,0.176 ,0.000 ,246.170,2.850,0.000,-
663,07-May-2019 21:30:00,,,,,0.156,0.000,0.157 ,0.000 ,246.000,2.550,0.000,-
664,07-May-2019 21:45:00,,,,,0.125,0.000,0.125 ,0.000 ,246.250,2.020,0.000,-
665,07-May-2019 22:00:00,,,,,0.119,0.000,0.123 ,0.000 ,246.870,1.980,0.000,-
666,07-May-2019 22:15:00,,,,,0.120,0.000,0.122 ,0.000 ,245.170,2.000,0.000,-
667,07-May-2019 22:30:00,,,,,0.118,0.000,0.120 ,0.000 ,241.500,1.980,0.000,-
668,07-May-2019 22:45:00,,,,,0.117,0.000,0.120 ,0.000 ,241.480,1.980,0.000,-
669,07-May-2019 23:00:00,,,,,0.117,0.000,0.121 ,0.000 ,243.660,1.970,0.000,-
670,07-May-2019 23:15:00,,,,,0.118,0.000,0.121 ,0.000 ,243.280,1.980,0.000,-
671,07-May-2019 23:30:00,,,,,0.119,0.000,0.122 ,0.000 ,243.180,1.990,0.000,-
672,07-May-2019 23:45:00,,,,,0.119,0.000,0.122 ,0.000 ,243.350,2.000,0.000,-
673,08-May-2019 00:00:00,,,,,0.119,0.000,0.122 ,0.000 ,243.610,1.990,0.000,-
674,08-May-2019 00:15:00,,,,,0.123,0.000,0.125 ,0.000 ,244.770,2.040,0.000,-
675,08-May-2019 00:30:00,,,,,0.143,0.000,0.149 ,0.000 ,245.120,2.420,0.000,-
676,08-May-2019 00:45:00,,,,,0.138,0.000,0.143 ,0.000 ,246.470,2.320,0.000,-
677,08-May-2019 01:00:00,,,,,0.129,0.000,0.134 ,0.000 ,246.930,2.160,0.000,-
678,08-May-2019 01:15:00,,,,,0.113,0.000,0.113 ,0.000 ,248.090,1.810,0.000,-
679,08-May-2019 01:30:00,,,,,0.121,0.000,0.123 ,0.000 ,247.710,1.970,0.000,-
680,08-May-2019 01:45:00,,,,,0.123,0.000,0.126 ,0.000 ,248.200,2.030,0.000,-
681,08-May-2019 02:00:00,,,,,0.123,0.000,0.126 ,0.000 ,249.670,2.010,0.000,-
682,08-May-2019 02:15:00,,,,,0.124,0.000,0.127 ,0.000 ,250.990,2.010,0.000,-
683,08-May-2019 02:30:00,,,,,0.114,0.000,0.114 ,0.000 ,250.930,1.810,0.000,-
684,08-May-2019 02:45:00,,,,,0.120,0.000,0.121 ,0.000 ,252.170,1.910,0.000,-
685,08-May-2019 03:00:00,,,,,0.126,0.000,0.129 ,0.000 ,253.090,2.040,0.000,-
686,08-May-2019 03:15:00,,,,,0.127,0.000,0.130 ,0.000 ,253.520,2.030,0.000,-
687,08-May-2019 03:30:00,,,,,0.126,0.000,0.129 ,0.000 ,253.280,2.030,0.000,-
688,08-May-2019 03:45:00,,,,,0.124,0.000,0.126 ,0.000 ,254.380,1.980,0.000,-
689,08-May-2019 04:00:00,,,,,0.117,0.000,0.117 ,0.000 ,254.760,1.830,0.000,-
690,08-May-2019 04:15:00,,,,,0.119,0.000,0.121 ,0.000 ,254.750,1.880,0.000,-
691,08-May-2019 04:30:00,,,,,0.128,0.000,0.130 ,0.000 ,254.550,2.040,0.000,-
692,08-May-2019 04:45:00,,,,,0.128,0.000,0.131 ,0.000 ,255.710,2.040,0.000,-
693,08-May-2019 05:00:00,,,,,0.128,0.000,0.131 ,0.000 ,256.170,2.040,0.000,-
694,08-May-2019 05:15:00,,,,,0.123,0.000,0.125 ,0.000 ,256.760,1.930,0.000,-
695,08-May-2019 05:30:00,,,,,0.117,0.000,0.117 ,0.000 ,257.080,1.810,0.000,-
696,08-May-2019 05:45:00,,,,,0.127,0.000,0.130 ,0.000 ,257.380,2.010,0.000,-
697,08-May-2019 06:00:00,,,,,0.128,0.000,0.131 ,0.000 ,258.600,2.020,0.000,-
698,08-May-2019 06:15:00,,,,,0.128,0.000,0.131 ,0.000 ,258.120,2.020,0.000,-
699,08-May-2019 06:30:00,,,,,0.127,0.000,0.130 ,0.000 ,256.390,2.020,0.000,-
700,08-May-2019 06:45:00,,,,,0.118,0.000,0.119 ,0.000 ,256.700,1.860,0.000,-
701,08-May-2019 07:00:00,,,,,0.113,0.000,0.113 ,0.000 ,256.610,1.750,0.000,-
702,08-May-2019 07:15:00,,,,,0.121,0.000,0.123 ,0.000 ,256.560,1.900,0.000,-
703,08-May-2019 07:30:00,,,,,0.124,0.000,0.127 ,0.000 ,256.220,1.980,0.000,-
704,08-May-2019 07:45:00,,,,,0.120,0.000,0.123 ,0.000 ,256.970,1.900,0.000,-
705,08-May-2019 08:00:00,,,,,0.102,0.000,0.104 ,0.000 ,255.040,1.630,0.000,-
706,08-May-2019 08:15:00,,,,,0.106,0.000,0.107 ,0.000 ,252.850,1.680,0.000,-
707,08-May-2019 08:30:00,,,,,0.121,0.000,0.130 ,0.000 ,252.330,2.050,0.000,-
708,08-May-2019 08:45:00,,,,,0.104,0.000,0.117 ,0.000 ,251.400,1.860,0.000,-
709,08-May-2019 09:00:00,,,,,0.079,0.000,0.092 ,0.000 ,250.960,1.460,0.000,-
710,08-May-2019 09:15:00,,,,,0.101,0.000,0.106 ,0.000 ,250.010,1.680,0.000,-
711,08-May-2019 09:30:00,,,,,0.073,0.000,0.075 ,0.000 ,248.220,1.210,0.000,-
712,08-May-2019 09:45:00,,,,,0.133,0.000,0.142 ,0.000 ,247.470,2.300,0.000,-
713,08-May-2019 10:00:00,,,,,0.672,0.000,0.673 ,0.000 ,247.350,10.850,0.000,-
714,08-May-2019 10:15:00,,,,,0.636,0.000,0.636 ,0.000 ,246.550,10.290,0.000,-
715,08-May-2019 10:30:00,,,,,0.331,0.000,0.339 ,0.000 ,247.450,5.460,0.000,-
716,08-May-2019 10:45:00,,,,,0.075,0.000,0.085 ,0.000 ,246.620,1.380,0.000,-
717,08-May-2019 11:00:00,,,,,0.062,0.000,0.074 ,0.000 ,245.460,1.190,0.000,-
718,08-May-2019 11:15:00,,,,,0.389,0.000,0.394 ,0.000 ,245.650,6.400,0.000,-
719,08-May-2019 11:30:00,,,,,0.055,0.000,0.067 ,0.000 ,246.240,1.080,0.000,-
720,08-May-2019 11:45:00,,,,,0.047,0.000,0.061 ,0.000 ,245.140,1.000,0.000,-
721,08-May-2019 12:00:00,,,,,0.064,0.000,0.075 ,0.000 ,245.260,1.210,0.000,-
722,08-May-2019 12:15:00,,,,,0.054,0.000,0.065 ,0.000 ,245.170,1.060,0.000,-
723,08-May-2019 12:30:00,,,,,0.058,0.000,0.070 ,0.000 ,247.760,1.120,0.000,-
724,08-May-2019 12:45:00,,,,,0.044,0.000,0.060 ,0.000 ,245.690,0.970,0.000,-
725,08-May-2019 13:00:00,,,,,0.048,0.000,0.067 ,0.000 ,244.050,1.090,0.000,-
726,08-May-2019 13:15:00,,,,,0.058,0.000,0.075 ,0.000 ,246.400,1.220,0.000,-
727,08-May-2019 13:30:00,,,,,0.066,0.000,0.082 ,0.000 ,245.970,1.330,0.000,-
728,08-May-2019 13:45:00,,,,,0.057,0.000,0.075 ,0.000 ,245.200,1.200,0.000,-
729,08-May-2019 14:00:00,,,,,0.060,0.000,0.074 ,0.000 ,245.010,1.210,0.000,-
730,08-May-2019 14:15:00,,,,,0.054,0.000,0.061 ,0.000 ,245.740,1.000,0.000,-
731,08-May-2019 14:30:00,,,,,0.054,0.000,0.056 ,0.000 ,244.740,0.900,0.000,-
732,08-May-2019 14:45:00,,,,,0.078,0.000,0.088 ,0.000 ,244.240,1.430,0.000,-
733,08-May-2019 15:00:00,,,,,0.096,0.000,0.102 ,0.000 ,244.050,1.670,0.000,-
734,08-May-2019 15:15:00,,,,,0.091,0.000,0.097 ,0.000 ,244.310,1.580,0.000,-
735,08-May-2019 15:30:00,,,,,0.081,0.000,0.081 ,0.000 ,245.280,1.320,0.000,-
736,08-May-2019 15:45:00,,,,,0.088,0.000,0.090 ,0.000 ,243.050,1.470,0.000,-
737,08-May-2019 16:00:00,,,,,0.148,0.000,0.151 ,0.000 ,243.240,2.480,0.000,-
738,08-May-2019 16:15:00,,,,,0.103,0.000,0.109 ,0.000 ,242.450,1.780,0.000,-
739,08-May-2019 16:30:00,,,,,0.105,0.000,0.115 ,0.000 ,241.190,1.910,0.000,-
740,08-May-2019 16:45:00,,,,,0.114,0.000,0.119 ,0.000 ,241.250,1.960,0.000,-
741,08-May-2019 17:00:00,,,,,0.076,0.000,0.077 ,0.000 ,242.520,1.260,0.000,-
742,08-May-2019 17:15:00,,,,,0.079,0.000,0.083 ,0.000 ,242.780,1.360,0.000,-
743,08-May-2019 17:30:00,,,,,0.107,0.000,0.117 ,0.000 ,243.360,1.910,0.000,-
744,08-May-2019 17:45:00,,,,,0.115,0.000,0.124 ,0.000 ,243.800,2.030,0.000,-
745,08-May-2019 18:00:00,,,,,0.112,0.000,0.125 ,0.000 ,244.470,2.040,0.000,-
746,08-May-2019 18:15:00,,,,,0.105,0.000,0.114 ,0.000 ,246.520,1.840,0.000,-
747,08-May-2019 18:30:00,,,,,0.101,0.000,0.110 ,0.000 ,248.160,1.760,0.000,-
748,08-May-2019 18:45:00,,,,,0.116,0.000,0.124 ,0.000 ,248.090,1.990,0.000,-
749,08-May-2019 19:00:00,,,,,0.125,0.000,0.133 ,0.000 ,247.840,2.140,0.000,-
750,08-May-2019 19:15:00,,,,,0.144,0.000,0.150 ,0.000 ,246.090,2.430,0.000,-
751,08-May-2019 19:30:00,,,,,0.135,0.000,0.136 ,0.000 ,245.710,2.200,0.000,-
752,08-May-2019 19:45:00,,,,,0.121,0.000,0.122 ,0.000 ,246.690,1.980,0.000,-
753,08-May-2019 20:00:00,,,,,0.121,0.000,0.125 ,0.000 ,246.220,2.020,0.000,-
754,08-May-2019 20:15:00,,,,,0.129,0.000,0.137 ,0.000 ,245.450,2.230,0.000,-
755,08-May-2019 20:30:00,,,,,0.128,0.000,0.136 ,0.000 ,245.230,2.210,0.000,-
756,08-May-2019 20:45:00,,,,,0.126,0.000,0.134 ,0.000 ,244.660,2.190,0.000,-
757,08-May-2019 21:00:00,,,,,0.127,0.000,0.135 ,0.000 ,246.110,2.180,0.000,-
758,08-May-2019 21:15:00,,,,,0.112,0.000,0.122 ,0.000 ,247.580,1.950,0.000,-
759,08-May-2019 21:30:00,,,,,0.111,0.000,0.119 ,0.000 ,245.650,1.930,0.000,-
760,08-May-2019 21:45:00,,,,,0.138,0.000,0.145 ,0.000 ,245.510,2.360,0.000,-
761,08-May-2019 22:00:00,,,,,0.160,0.000,0.165 ,0.000 ,246.610,2.670,0.000,-
762,08-May-2019 22:15:00,,,,,0.144,0.000,0.149 ,0.000 ,245.020,2.420,0.000,-
763,08-May-2019 22:30:00,,,,,0.144,0.000,0.150 ,0.000 ,244.260,2.440,0.000,-
764,08-May-2019 22:45:00,,,,,0.135,0.000,0.140 ,0.000 ,244.400,2.290,0.000,-
765,08-May-2019 23:00:00,,,,,0.123,0.000,0.127 ,0.000 ,243.160,2.080,0.000,-
766,08-May-2019 23:15:00,,,,,0.107,0.000,0.108 ,0.000 ,241.710,1.790,0.000,-
767,08-May-2019 23:30:00,,,,,0.120,0.000,0.125 ,0.000 ,241.400,2.060,0.000,-
768,08-May-2019 23:45:00,,,,,0.125,0.000,0.131 ,0.000 ,242.590,2.150,0.000,-
769,09-May-2019 00:00:00,,,,,0.142,0.000,0.147 ,0.000 ,242.330,2.410,0.000,-
770,09-May-2019 00:15:00,,,,,0.126,0.000,0.126 ,0.000 ,243.140,2.070,0.000,-
771,09-May-2019 00:30:00,,,,,0.125,0.000,0.127 ,0.000 ,243.420,2.070,0.000,-
772,09-May-2019 00:45:00,,,,,0.136,0.000,0.138 ,0.000 ,244.250,2.260,0.000,-
773,09-May-2019 01:00:00,,,,,0.136,0.000,0.139 ,0.000 ,245.840,2.260,0.000,-
774,09-May-2019 01:15:00,,,,,0.136,0.000,0.140 ,0.000 ,245.980,2.250,0.000,-
775,09-May-2019 01:30:00,,,,,0.131,0.000,0.132 ,0.000 ,246.560,2.140,0.000,-
776,09-May-2019 01:45:00,,,,,0.126,0.000,0.126 ,0.000 ,246.470,2.050,0.000,-
777,09-May-2019 02:00:00,,,,,0.133,0.000,0.136 ,0.000 ,246.940,2.190,0.000,-
778,09-May-2019 02:15:00,,,,,0.138,0.000,0.140 ,0.000 ,247.150,2.260,0.000,-
779,09-May-2019 02:30:00,,,,,0.137,0.000,0.140 ,0.000 ,248.060,2.250,0.000,-
